PM10 Sensor Readings with AQI
Part 1 of 1

Smoothing Parameters
Kernel Radius : 6
Kernel Width : 13
Boundary Method : Adaptive
Polynomial Order : 5
Derivative Order : 0

Generated : 11/14/2025 10:06:33 PM

Initial Dataset,Rectangular Averaging,Binomial Averaging,Binomial Median Filtering,Gaussian Filtering,Savitzky–Golay Filtering
7,6.23076923076923,6.196533203125,6,6.15986476829233,6.11271081859317
7,6.23076923076923,6.17529296875,6,6.13466354189256,6.24228712464007
5,6.23076923076923,6.075927734375,6,6.08917639242815,6.19333607568902
6,6.15384615384615,5.997314453125,6,6.05897289342088,5.90333196215549
6,6.23076923076923,6.018798828125,6,6.08816408664383,5.81900452488688
6,6.30769230769231,6.142822265625,6,6.17988367896874,5.9419991772933
6,6.38461538461539,6.317626953125,6,6.30734098598351,6.41628959276018
7,6.30769230769231,6.472900390625,6,6.42528431656177,6.61579596873714
7,6.30769230769231,6.555908203125,7,6.50464944714253,6.63019333607569
6,6.46153846153846,6.564453125,7,6.54006177533788,6.66310160427807
7,6.46153846153846,6.5400390625,7,6.54291753931908,6.5076100370218
6,6.38461538461539,6.526123046875,7,6.53659354552054,6.42780748663102
7,6.46153846153846,6.537353515625,7,6.53403130739227,6.63430686960099
6,6.53846153846154,6.551513671875,7,6.52334694091673,6.68243521184698
7,6.46153846153846,6.521484375,7,6.48432042864518,6.49321266968326
7,6.38461538461539,6.424560546875,7,6.41797745107326,6.31838749485808
6,6.46153846153846,6.31201171875,7,6.35343768065441,6.40106951871658
5,6.46153846153846,6.269287109375,6,6.32297008988856,6.21678321678322
7,6.53846153846154,6.31494140625,7,6.34337791001084,6.22171945701358
7,6.53846153846154,6.39013671875,7,6.39764843257591,6.18140682846565
6,6.61538461538461,6.45751953125,7,6.47434846620227,6.43973673385438
6,6.61538461538461,6.5458984375,7,6.56944363558762,6.66721513780337
7,6.76923076923077,6.68017578125,7,6.69175271573604,6.80090497737557
7,6.69230769230769,6.830322265625,7,6.81846606466797,6.45043192102016
7,6.76923076923077,6.956298828125,7,6.93306245160634,7.01686548745372
7,6.69230769230769,7.052978515625,7,7.01106700382355,7.37474290415467
7,6.61538461538461,7.11181640625,7,7.03223486367861,7.35828877005347
7,6.61538461538461,7.07177734375,7,6.96555526482104,7.17400246812011
9,6.46153846153846,6.8701171875,7,6.78754447814354,6.85890580008227
5,6.23076923076923,6.5419921875,6,6.52126142273754,6.648292883587
6,6.15384615384615,6.2041015625,6,6.22402522445435,6.46194981489099
6,6.07692307692308,5.919921875,6,5.93351106816922,5.90415466886055
6,5.84615384615385,5.648193359375,6,5.65620011676637,5.25010283833813
6,5.69230769230769,5.3583984375,6,5.40632549158133,5.15960510078157
4,5.61538461538461,5.124755859375,6,5.21801917163341,5.35911147675854
4,5.46153846153846,5.03857421875,6,5.12383030052851,4.9144385026738
6,5.46153846153846,5.078857421875,6,5.12403977773873,4.69271904566022
6,5.38461538461539,5.15625,6,5.1816424776427,4.91526120937886
4,5.38461538461539,5.25048828125,5,5.28050285796743,5.39901275195393
5,5.38461538461539,5.400634765625,5,5.40682596214023,5.67256273138626
6,5.38461538461539,5.577392578125,6,5.53384064036548,5.54586589880707
7,5.46153846153846,5.682373046875,6,5.62402618990023,5.48457424928013
5,5.61538461538461,5.685546875,6,5.66460202363551,5.86877828054299
5,5.53846153846154,5.66357421875,6,5.67312775148891,5.86384204031263
6,5.46153846153846,5.67919921875,6,5.67579284844332,5.61990950226244
6,5.61538461538461,5.701416015625,6,5.6712570874131,5.67009461127108
6,5.61538461538461,5.669677734375,6,5.63423729169581,5.64705882352941
5,5.61538461538461,5.578125,6,5.56874651022857,5.77951460304401
6,5.46153846153846,5.472900390625,5,5.49314344190945,5.39243109831345
5,5.61538461538461,5.403564453125,5,5.44527917003697,5.35047305635541
5,5.69230769230769,5.393310546875,5,5.43745056754263,5.24310983134513
6,5.61538461538461,5.4384765625,5,5.47281442341211,5.25545043192102
5,5.61538461538461,5.52685546875,5,5.54856344599008,5.56355409296586
6,5.53846153846154,5.647705078125,6,5.6427630195492,5.64212258329905
5,5.53846153846154,5.77099609375,6,5.72670114869493,5.93582887700535
7,5.61538461538461,5.835693359375,6,5.76798915841476,6.04442616207322
6,5.69230769230769,5.7958984375,6,5.75039776639889,5.77869189633895
5,5.76923076923077,5.68017578125,6,5.69456883955363,5.65693130399013
6,5.84615384615385,5.583740234375,5,5.65555194243545,5.49197860962567
5,5.84615384615385,5.596923828125,5,5.67907286749737,5.37392019744961
5,6,5.737060546875,6,5.78221118919162,5.66598107774578
7,6.07692307692308,5.93896484375,6,5.93145528837322,5.90991361579597
6,5.92307692307692,6.114990234375,6,6.07467803839853,6.0814479638009
6,5.92307692307692,6.227783203125,6,6.18626359061006,6.38379267791032
7,6,6.29248046875,6,6.25048756972344,6.59029206088029
5,5.92307692307692,6.3134765625,6,6.25516880631025,6.35211846976553
8,6,6.257568359375,6,6.19924264818619,6.2649115590292
6,6,6.110107421875,6,6.08257947470877,6.18716577540107
5,5.84615384615385,5.921630859375,6,5.93167943567936,5.93253805018511
6,5.84615384615385,5.760986328125,6,5.78790551455385,5.79432332373509
6,6,5.64599609375,6,5.67541366406187,5.70917317976141
5,5.84615384615385,5.557373046875,6,5.59683861818843,5.05429864253394
6,5.92307692307692,5.506103515625,5,5.5762653091908,5.46236116824352
5,5.76923076923077,5.548583984375,5,5.62402672223714,5.54175236528178
5,5.69230769230769,5.71484375,5,5.74105009549913,5.61456190867955
6,5.84615384615385,5.932861328125,6,5.88236677724269,6.10818593171534
8,5.76923076923077,6.06689453125,6,5.9743351826526,6.11476758535582
5,5.76923076923077,6.050537109375,6,5.98886701696157,6.16083916083916
6,5.84615384615385,5.946044921875,6,5.94535369468795,6.15137803373097
6,5.76923076923077,5.85693359375,6,5.88398547955576,5.78938708350473
5,5.84615384615385,5.822265625,6,5.84032034742786,5.68778280542987
7,6,5.812744140625,6,5.81529481367013,5.77828054298643
5,6,5.793701171875,6,5.79800444665875,5.85314685314685
6,5.84615384615385,5.768798828125,6,5.79288027699359,5.60715754833402
6,5.84615384615385,5.77685546875,6,5.81749654772499,5.69354175236528
5,5.76923076923077,5.8515625,6,5.86902913951975,5.89880707527766
6,5.84615384615385,5.9677734375,6,5.93283800001137,6.11106540518305
7,5.92307692307692,6.03515625,6,5.96366609485063,6.17359111476758
6,5.76923076923077,5.980712890625,6,5.92943298885657,5.84985602632661
6,5.69230769230769,5.8408203125,6,5.85040447956145,5.84491978609626
5,5.61538461538461,5.73046875,6,5.76460873679807,5.93500617030029
5,5.61538461538461,5.701416015625,6,5.69419305680665,5.76799670917318
7,5.69230769230769,5.669921875,5,5.61529128912544,5.5944055944056
6,5.53846153846154,5.52978515625,5,5.49280682062381,5.38296997120526
5,5.38461538461539,5.311767578125,5,5.34944771383123,5.3558206499383
4,5.23076923076923,5.1611328125,5,5.23526452158803,5.23364870423694
5,5.15384615384615,5.150146484375,5,5.1748360827131,5.13081036610448
6,5.07692307692308,5.182861328125,5,5.13118003340165,4.99629781982723
6,5.07692307692308,5.11865234375,5,5.05101115907775,5.27848621966269
4,4.84615384615385,4.935546875,5,4.91418897856304,5.07939119703825
5,4.76923076923077,4.728271484375,5,4.76292873974905,4.82969971205265
4,4.84615384615385,4.58642578125,5,4.64509202755487,4.44590703414233
5,5,4.528076171875,5,4.58990185196238,4.2426984779926
4,5.15384615384615,4.539306640625,5,4.61203814145956,4.37350884409708
5,5.15384615384615,4.6328125,5,4.72256798816523,4.45989304812834
4,5.07692307692308,4.846923828125,5,4.9286598224249,4.58453311394488
5,5.23076923076923,5.18798828125,5,5.21602123360679,5.27684080625257
6,5.23076923076923,5.580078125,6,5.51714986314553,5.65981077745784
6,5.38461538461539,5.88623046875,6,5.75685617537633,6.20526532291238
7,5.46153846153846,5.999267578125,6,5.87165799564247,6.2303578774167
6,5.53846153846154,5.923828125,6,5.86191048479453,6.08268202385849
5,5.61538461538461,5.76806640625,6,5.78168407529262,5.79391197038256
6,5.76923076923077,5.650634765625,6,5.7013360730219,5.56190867955574
5,5.76923076923077,5.61572265625,6,5.65368097407081,5.41505553270259
6,5.69230769230769,5.6318359375,6,5.63874899552482,5.50226244343891
6,5.69230769230769,5.65087890625,6,5.63746691449739,5.83052241875771
5,5.69230769230769,5.648193359375,6,5.63139680638818,5.81324557795146
6,5.69230769230769,5.61865234375,6,5.61804419428049,5.47634718222954
6,5.76923076923077,5.578125,6,5.6136696661827,5.45824763471822
5,5.84615384615385,5.5810546875,6,5.64948183432624,5.47470176881942
5,5.84615384615385,5.6884765625,6,5.74533734773318,5.56396544631839
6,5.84615384615385,5.889404296875,6,5.88727832101989,5.94693541752365
7,5.84615384615385,6.08837890625,6,6.0264623452691,6.1283422459893
6,5.84615384615385,6.1904296875,6,6.10736151864002,6.32702591526121
6,5.84615384615385,6.17138671875,6,6.10660117461843,6.46524064171123
7,5.92307692307692,6.06689453125,6,6.04296800676885,6.21390374331551
5,5.92307692307692,5.9326171875,6,5.94905205958479,5.69559851912793
6,6.07692307692308,5.822998046875,6,5.87163639470478,5.74290415466886
6,6.07692307692308,5.7802734375,6,5.83835268012133,5.70259152612094
5,5.92307692307692,5.81982421875,6,5.85758635294921,5.63512957630605
6,6,5.9169921875,6,5.92063486941924,5.98560263266146
7,5.92307692307692,6.01611328125,6,5.98506802145401,6.08720691073632
5,5.84615384615385,6.066650390625,6,6.02244801695589,6.10530645824763
7,5.92307692307692,6.0537109375,6,6.02226320552452,6.18798848210613
6,5.92307692307692,5.9970703125,6,5.98712380125001,6.0814479638009
5,5.84615384615385,5.9296875,6,5.9361758608348,5.77704648292884
7,5.76923076923077,5.8759765625,6,5.88192969975976,5.79514603044015
5,5.69230769230769,5.838134765625,6,5.82217210082726,6.05224187577129
6,5.53846153846154,5.787353515625,6,5.73792140759709,5.84368572603867
6,5.53846153846154,5.66943359375,6,5.60808505424765,5.82640888523241
6,5.46153846153846,5.45166015625,6,5.42566009930875,5.50473056355409
5,5.38461538461539,5.183349609375,5,5.22995506178924,4.9613327848622
4,5.38461538461539,4.981689453125,5,5.08188480561322,4.90662278897573
5,5.30769230769231,4.933349609375,5,5.02606496158442,4.75195392842452
5,5.30769230769231,5.022216796875,5,5.06332336431747,4.82682023858494
5,5.15384615384615,5.15869140625,5,5.14161558679219,5.06458247634718
6,5.15384615384615,5.2607421875,5,5.21688251252793,5.55121349238996
5,5.07692307692308,5.298095703125,5,5.25290385359285,5.46277252159605
5,5.15384615384615,5.276611328125,5,5.24928966951666,5.30645824763472
6,5.23076923076923,5.215087890625,5,5.21846187896623,5.12710818593172
5,5.15384615384615,5.15283203125,5,5.18372231463991,5.0041135335253
4,5.15384615384615,5.142333984375,5,5.17267744409095,5.17400246812011
6,5.23076923076923,5.191162109375,5,5.18437442063965,5.38338132455779
5,5.07692307692308,5.23095703125,5,5.18300991060728,5.10571781160016
6,5.15384615384615,5.188232421875,5,5.15137837631371,5.22295351707116
5,5.15384615384615,5.078369140625,5,5.09125653371419,5.16536404771699
4,5.15384615384615,4.991943359375,5,5.04401655338486,5.01275195392842
5,5.15384615384615,4.9921875,5,5.04276451733199,4.72192513368984
6,5.15384615384615,5.064453125,5,5.08581102143696,4.92060880296174
4,5.07692307692308,5.1611328125,5,5.14728555066439,5.2151378033731
6,5.07692307692308,5.241943359375,5,5.19657755123178,5.50884409707939
5,5,5.262939453125,5,5.19844266400099,5.41464417935006
6,4.92307692307692,5.1875,5,5.13940847584418,5.08720691073632
5,5,5.03759765625,5,5.03719518407051,5.10078157136981
4,5,4.892578125,5,4.9270804559866,5.00863842040313
5,4.92307692307692,4.809326171875,5,4.84295165981409,4.62649115590292
5,5,4.774658203125,5,4.79647040386859,4.66886055121349
5,4.92307692307692,4.755859375,5,4.77616544257244,4.62649115590292
4,4.92307692307692,4.758544921875,5,4.78582537326782,4.82229535170712
5,4.76923076923077,4.803466796875,5,4.81719926231412,4.78938708350473
5,4.76923076923077,4.8759765625,5,4.86258355295238,4.87577128753599
5,4.84615384615385,4.93017578125,5,4.89564281594086,5.01028383381324
5,4.76923076923077,4.929931640625,5,4.89165284911768,4.96503496503496
5,4.76923076923077,4.873291015625,5,4.85369732102557,5.00246812011518
5,4.76923076923077,4.790283203125,5,4.79649446106979,4.76347182229535
4,4.84615384615385,4.720703125,5,4.74464022237413,4.67626491155903
5,4.84615384615385,4.685791015625,5,4.71351514641283,4.59276018099547
5,4.84615384615385,4.685791015625,5,4.71351514641283,4.59276018099547
4,4.84615384615385,4.720703125,5,4.74464022237413,4.67626491155903
5,4.84615384615385,4.79052734375,5,4.80048442789297,4.80872069107363
5,4.76923076923077,4.8759765625,5,4.86258355295238,4.87577128753599
5,4.69230769230769,4.94287109375,5,4.90836768353883,4.94570135746606
5,4.76923076923077,4.96484375,5,4.91996180126138,5.19251336898396
5,4.76923076923077,4.92724609375,5,4.88276661719087,5.09173179761415
5,4.69230769230769,4.824951171875,5,4.80069360081436,4.70382558617853
5,4.76923076923077,4.682861328125,5,4.70063894766284,4.67420814479638
4,4.69230769230769,4.564697265625,5,4.61191086750874,4.48498560263266
4,4.69230769230769,4.5244140625,5,4.56582945151143,4.51090086384204
5,4.61538461538461,4.548583984375,5,4.55539389812088,4.44261620732209
5,4.61538461538461,4.575439453125,5,4.55908657953319,4.58371040723982
4,4.61538461538461,4.567626953125,5,4.55692794091104,4.62690250925545
5,4.53846153846154,4.540283203125,5,4.54690750614226,4.55285890580008
4,4.46153846153846,4.5263671875,5,4.54058351234372,4.4730563554093
5,4.53846153846154,4.540283203125,5,4.54690750614226,4.55285890580008
4,4.61538461538461,4.567626953125,5,4.55692794091104,4.62690250925545
5,4.61538461538461,4.575439453125,5,4.55908657953319,4.58371040723982
5,4.53846153846154,4.54833984375,5,4.5514039312977,4.39736733854381
4,4.61538461538461,4.521484375,5,4.55295325276144,4.59234882764294
4,4.69230769230769,4.548828125,5,4.58231983433761,4.58576717400247
5,4.76923076923077,4.632080078125,5,4.642738962348,4.54751131221719
5,4.84615384615385,4.720703125,5,4.72170425298058,4.57836281365693
5,4.92307692307692,4.79345703125,5,4.81336062664295,4.72727272727273
4,5,4.892578125,5,4.9270804559866,5.00863842040313
5,4.92307692307692,5.05322265625,5,5.06279625041847,4.95475113122172
6,5.07692307692308,5.23876953125,5,5.20528839480538,5.30440148087207
5,5.15384615384615,5.37353515625,5,5.3111643429811,5.46770876182641
6,5.15384615384615,5.41357421875,5,5.35490797244513,5.55409296585767
5,5.23076923076923,5.37060546875,5,5.34398499895383,5.5503907856849
6,5.30769230769231,5.29296875,5,5.30620678314154,5.21554915672563
4,5.38461538461539,5.23681640625,5,5.2773951322235,5.04195804195804
6,5.38461538461539,5.2392578125,5,5.28112745379942,5.17153434800494
5,5.46153846153846,5.30419921875,5,5.32834307263871,5.34635952283011
5,5.61538461538461,5.404052734375,5,5.40756224896062,5.43973673385438
6,5.69230769230769,5.498046875,5,5.50148387962922,5.36116824352118
6,5.84615384615385,5.578369140625,6,5.61765963300588,5.5034965034965
5,6,5.704833984375,6,5.78290831455068,5.55368161250514
5,6.07692307692308,5.95166015625,6,6.01562910390504,5.80049362402304
7,6.15384615384615,6.3056640625,7,6.29676938011453,6.37556561085973
7,6.30769230769231,6.65283203125,7,6.56652412060697,6.79144385026738
7,6.46153846153846,6.87060546875,7,6.75341737965335,7.12669683257918
7,6.53846153846154,6.913330078125,7,6.82792964485203,7.15466886055121
8,6.61538461538461,6.83251953125,7,6.81898211818928,6.85726038667215
5,6.76923076923077,6.74169921875,7,6.78878745134427,6.59934183463595
7,7.15384615384615,6.73486328125,7,6.80065103771856,6.80255039078568
7,7.23076923076923,6.821044921875,7,6.87229418418905,6.52529823118059
7,7.30769230769231,6.960205078125,7,7.00963779742077,6.65117235705471
7,7.30769230769231,7.15087890625,7,7.20449994970013,7.02838338132456
7,7.38461538461539,7.427001953125,7,7.44823556462889,7.72439325380502
7,7.30769230769231,7.757080078125,7,7.69402644698106,7.77416700946113
10,7.46153846153846,8.007080078125,8,7.87381663426462,8.18716577540107
8,7.46153846153846,8.052734375,8,7.91909806607674,8.31098313451254
8,7.53846153846154,7.902587890625,8,7.83670925839475,8.21225832990539
7,7.76923076923077,7.67236328125,8,7.68959407711389,7.8440970793912
8,7.84615384615385,7.4736328125,7,7.55285262215072,7.06293706293706
7,8,7.37744140625,7,7.50129566886593,6.87988482106129
7,8.15384615384615,7.445068359375,7,7.57916954549787,7.32743726861374
7,8.23076923076923,7.70556640625,7,7.79487821502021,7.68942821883998
8,8.23076923076923,8.094482421875,8,8.10471768813255,7.86795557383793
10,8.30769230769231,8.4833984375,8,8.43632918711072,8.44590703414233
8,8.30769230769231,8.7919921875,9,8.72233539912476,9.00164541341012
9,8.46153846153846,9.017578125,9,8.93150714236924,9.53558206499383
9,8.61538461538461,9.14697265625,9,9.03994563296206,9.37556561085973
11,8.69230769230769,9.125244140625,9,9.033219963584,9.00904977375566
8,8.76923076923077,8.95654296875,9,8.93540023813963,8.90456602221308
9,8.76923076923077,8.760498046875,9,8.80451373059092,8.95927601809954
7,8.61538461538461,8.655517578125,9,8.69255615519034,8.62114356232003
10,8.69230769230769,8.623779296875,9,8.61131660097583,8.55985191279309
9,8.76923076923077,8.5576171875,8,8.53015333584633,8.46688605512135
8,8.69230769230769,8.420166015625,8,8.44114324895494,8.38420403126285
8,8.46153846153846,8.301025390625,8,8.37933603241323,8.15919374742904
8,8.38461538461539,8.311279296875,8,8.38716463490758,8.26655697243932
8,8.23076923076923,8.45361328125,8,8.44551240015957,8.34018922254216
9,8.38461538461539,8.596923828125,8,8.4948416382617,8.96338955162484
10,8.38461538461539,8.578369140625,8,8.45559067439519,8.86836692719046
8,8.15384615384615,8.3544921875,8,8.31244642400853,8.13944878650761
8,8.07692307692308,8.06103515625,8,8.13358771315687,8.01069518716577
7,7.92307692307692,7.897216796875,8,7.99869971966934,7.86260798025504
7,7.92307692307692,7.921875,8,7.93566940250254,7.97778691896339
9,7.84615384615385,7.976318359375,7,7.87668153469691,7.94693541752365
10,7.61538461538461,7.85205078125,7,7.736927301116,7.93500617030029
6,7.23076923076923,7.52880859375,7,7.50055662149321,7.62237762237762
7,7.07692307692308,7.18212890625,7,7.23255095230775,7.45701357466063
6,7,6.951416015625,7,6.98947686645688,6.97984368572604
8,7,6.788330078125,7,6.778684585268,6.46153846153846
7,7,6.576904296875,6,6.58060050141381,6.3751542575072
6,6.84615384615385,6.331787109375,6,6.41186477986825,6.39983545865899
5,6.69230769230769,6.19970703125,6,6.33615885272299,6.05018510900864
6,6.84615384615385,6.283203125,6,6.40056794755656,6.05717811600165
7,6.76923076923077,6.53271484375,7,6.57354214472148,6.07815713698067
7,6.76923076923077,6.822509765625,7,6.79579733571073,6.87577128753599
7,6.61538461538461,7.06640625,7,6.99006491716835,7.44467297408474
7,6.53846153846154,7.218994140625,7,7.1019381396374,7.62690250925545
8,6.46153846153846,7.221435546875,7,7.08389843534748,7.35705470999588
8,6.53846153846154,7.028564453125,7,6.92594379688112,7.20074043603455
6,6.46153846153846,6.68505859375,6,6.65662208998915,6.77828054298642
6,6.38461538461539,6.311767578125,6,6.34944771383123,6.3558206499383
6,6.30769230769231,6.005859375,6,6.07144925222268,5.83833813245578
6,6.38461538461539,5.791748046875,6,5.8681735417806,5.56972439325381
5,6.23076923076923,5.66552734375,6,5.75036088678762,5.28054298642534
6,6.23076923076923,5.6435546875,6,5.73837652430593,5.65775401069519
5,6.07692307692308,5.750732421875,6,5.82858989059981,5.54422048539696
6,6,5.972900390625,6,5.99678565587199,5.82723159193747
6,5.92307692307692,6.233154296875,6,6.1818737838387,6.35499794323324
8,5.92307692307692,6.423828125,6,6.31422359639917,6.8041958041958
5,5.84615384615385,6.46142578125,6,6.33323657719001,6.68408062525709
8,5.92307692307692,6.319091796875,6,6.22725431491903,6.58823529411764
6,5.84615384615385,6.04248046875,6,6.02482544365279,5.98148909913616
5,5.84615384615385,5.744384765625,5,5.79932586356096,5.63019333607569
5,5.84615384615385,5.538330078125,5,5.61619811974279,5.43438914027149
6,5.84615384615385,5.452392578125,5,5.50548912512597,5.41711229946524
5,5.69230769230769,5.430908203125,5,5.45452590603719,5.1020156314274
6,5.84615384615385,5.42333984375,5,5.45519329071051,5.49197860962567
5,5.69230769230769,5.444091796875,5,5.49535055285747,5.36980666392431
5,5.61538461538461,5.5400390625,6,5.59143051785938,5.36487042369395
6,5.61538461538461,5.719970703125,6,5.729854198087,5.68449197860962
6,5.76923076923077,5.924560546875,6,5.87388038526406,6.21842863019334
6,5.69230769230769,6.05615234375,6,5.96211646909806,6.09543397778692
7,5.76923076923077,6.045166015625,6,5.96750473052179,6.23570547099959
6,7.15384615384615,5.91796875,6,5.97159813984012,6.79103249691485
5,7.84615384615385,5.823486328125,6,6.07950755847232,4.60098724804608
5,8.23076923076923,6.021728515625,5,6.48906976621961,4.13615795968738
7,8.23076923076923,6.841552734375,5,7.35986927597681,5.61332784862197
5,8.38461538461539,8.466064453125,6,8.68131918444477,8.79925956396544
6,8.46153846153846,10.526123046875,6,10.1183201425328,11.758535582065
24,8.46153846153846,12.0400390625,10,11.1199792563062,13.5034965034965
14,8.38461538461539,12.14404296875,10,11.2571875853752,13.5014397367338
10,8.46153846153846,10.919677734375,10,10.5436027978766,12.2969971205265
6,8.53846153846154,9.24951171875,8,9.38284023125696,9.96668037844508
8,8.46153846153846,7.91455078125,7,8.23375448813536,6.87782805429864
7,8.53846153846154,7.081298828125,7,7.34536134213832,5.12916495269437
7,8.61538461538461,6.559814453125,7,6.73882711612751,6.58535582064994
5,7.23076923076923,6.212646484375,6,6.33975435649114,6.17400246812011
6,6.61538461538461,6.030517578125,6,6.14209476070223,5.97326203208556
6,6.38461538461539,6.0087890625,6,6.08432545097266,5.75689016865488
6,6.38461538461539,6.089599609375,6,6.11708742855027,5.98724804607158
6,6.30769230769231,6.19677734375,6,6.18679070450906,6.25586178527355
7,6.23076923076923,6.279541015625,6,6.25934974444905,6.36898395721925
6,6.23076923076923,6.330322265625,6,6.32006585358149,6.351707116413
6,6.30769230769231,6.370849609375,6,6.37013723640198,6.3710407239819
7,6.30769230769231,6.416259765625,6,6.40949105909464,6.42863019333608
6,6.30769230769231,6.45654296875,6,6.43622632828458,6.48334018922254
7,6.30769230769231,6.47021484375,6,6.43856035525994,6.51789387083505
6,6.30769230769231,6.440673828125,6,6.40663529511344,6.58412176059235
7,6.30769230769231,6.36279296875,6,6.34270484185299,6.42863019333608
6,6.23076923076923,6.252685546875,6,6.25847318685434,6.08391608391608
6,6.30769230769231,6.150634765625,6,6.18281601635946,6.22130810366104
6,6.38461538461539,6.09765625,6,6.14170369928167,6.07363225010284
6,6.38461538461539,6.10546875,6,6.14667846172141,5.88646647470177
6,6.30769230769231,6.161376953125,6,6.19619867344171,5.93911970382559
7,6.23076923076923,6.260498046875,6,6.28075167105243,6.28259975318799
5,6.15384615384615,6.39990234375,7,6.37550991486331,6.61744138214726
7,6.15384615384615,6.523681640625,7,6.4374874471539,6.74125874125874
8,6.07692307692308,6.5234375,6,6.41056151093717,6.59810777457836
6,6.07692307692308,6.34619140625,6,6.28179776140494,6.47429041546689
6,6.07692307692308,6.07275390625,6,6.09165637366237,6.1489099136158
5,6.07692307692308,5.841552734375,6,5.91088735857129,5.83792677910325
6,6.07692307692308,5.720947265625,6,5.79355334515145,5.40024681201152
6,6.15384615384615,5.69482421875,6,5.75613370948597,5.39366515837104
5,6.07692307692308,5.7373046875,6,5.7862011560148,5.71122994652406
6,5.92307692307692,5.84423828125,6,5.87126061195779,5.85396955985191
6,5.92307692307692,5.9970703125,6,5.98712380125001,6.0814479638009
6,5.92307692307692,6.139404296875,6,6.09116842122471,6.15631427396133
7,6.07692307692308,6.209716796875,6,6.15499256038991,6.3792677910325
6,6.07692307692308,6.193359375,6,6.16593457211272,6.24681201151789
6,6,6.136474609375,6,6.14615134782241,6.01439736733854
6,6.07692307692308,6.1044921875,6,6.12867616937967,6.17194570135747
6,6,6.12060546875,6,6.11656031465127,6.11517893870835
6,5.92307692307692,6.139404296875,6,6.09116842122471,6.15631427396133
7,5.84615384615385,6.085693359375,6,6.01757611334229,6.25503907856849
6,5.76923076923077,5.92724609375,6,5.88276661719087,6.09173179761415
5,5.69230769230769,5.704345703125,6,5.70706925555663,5.68654874537227
6,5.61538461538461,5.4892578125,5,5.53071440872695,5.38214726450021
5,5.53846153846154,5.336181640625,5,5.39151510580417,5.19004524886878
5,5.53846153846154,5.26416015625,5,5.30841389408955,5.19292472233649
5,5.46153846153846,5.25341796875,5,5.27044308732387,5.21966269025092
6,5.30769230769231,5.258056640625,5,5.25573556037285,5.21266968325792
5,5.30769230769231,5.250244140625,5,5.25357692175071,5.25586178527355
5,5.53846153846154,5.24560546875,5,5.26993662899161,5.42040312628548
5,5.53846153846154,5.272216796875,5,5.31291031924499,5.03743315508021
6,5.69230769230769,5.34716796875,5,5.41053990999948,5.11065405183052
5,5.84615384615385,5.500732421875,5,5.57900293567228,5.33360756890169
5,5.92307692307692,5.76904296875,6,5.81980621321032,5.7503085150144
6,5.92307692307692,6.123046875,6,6.09929430912992,6.16783216783217
8,6,6.447998046875,6,6.35230102154892,6.593171534348
6,6,6.630615234375,7,6.5060168801071,6.820649938297
7,6.07692307692308,6.638671875,7,6.53228533112838,7.06458247634718
7,6.07692307692308,6.507080078125,6,6.44162336823593,6.70752776635129
6,6.07692307692308,6.292236328125,6,6.27489073586462,6.16042780748663
6,6.15384615384615,6.056640625,6,6.08365238281481,5.96380090497738
6,6.15384615384615,5.86083984375,6,5.91282154559847,5.88893459481695
5,5.92307692307692,5.739501953125,6,5.78710745429525,5.49403537638832
6,5.92307692307692,5.68603515625,6,5.71750511323601,5.63800904977376
6,5.84615384615385,5.669921875,6,5.68392411324169,5.69354175236528
5,5.76923076923077,5.6669921875,6,5.6738640383093,5.63101604278075
6,5.76923076923077,5.669677734375,6,5.67993414641851,5.648292883587
6,5.69230769230769,5.6826171875,6,5.69664898083966,5.6289592760181
5,5.69230769230769,5.717529296875,6,5.72777405680096,5.71246400658165
6,5.76923076923077,5.7744140625,6,5.76690342789865,5.86425339366516
6,5.76923076923077,5.822509765625,6,5.79579733571073,5.87577128753599
6,5.76923076923077,5.8251953125,6,5.80468356763754,5.74907445495681
6,5.84615384615385,5.79052734375,6,5.80048442789297,5.80872069107363
5,5.84615384615385,5.771484375,6,5.80254020768897,5.80296174413821
6,5.92307692307692,5.806640625,6,5.83406542788728,5.75318798848211
6,6,5.882080078125,6,5.89232591727553,5.75812422871246
6,6,5.96240234375,6,5.96280481592949,5.89921842863019
6,6.07692307692308,6.037841796875,6,6.04118515089369,6.14603044014809
6,6.07692307692308,6.120849609375,6,6.12055028147445,6.16042780748663
6,6.07692307692308,6.209228515625,6,6.19552560528385,6.14603044014809
7,6.23076923076923,6.279541015625,6,6.25934974444905,6.36898395721925
6,6.30769230769231,6.3173828125,6,6.30335101916033,6.3710407239819
6,6.38461538461539,6.33349609375,6,6.33693201915465,6.31550802139037
7,6.53846153846154,6.3525390625,6,6.38057309408136,6.32250102838338
6,6.61538461538461,6.40625,6,6.45416540196378,6.22377622377622
6,6.69230769230769,6.527099609375,7,6.57471568343823,6.38420403126285
7,6.76923076923077,6.720458984375,7,6.73783413173335,6.77498971616619
7,6.69230769230769,6.94287109375,7,6.90836768353883,6.94570135746606
7,6.76923076923077,7.120361328125,7,7.04471122248041,7.29329494035376
8,6.92307692307692,7.190673828125,7,7.1085353616456,7.51624845742493
7,6.92307692307692,7.139404296875,7,7.09116842122471,7.15631427396133
7,7,7.015869140625,7,7.02959103317113,6.89921842863019
7,7.15384615384615,6.914306640625,7,6.97960776284011,6.88893459481695
