Pixel,mm,Value (Cnt)
2291,-8.199,2790.000
2292,-8.189,2828.000
2293,-8.179,2704.000
2294,-8.169,2736.000
2295,-8.159,2819.000
2296,-8.149,2729.000
2297,-8.139,2721.000
2298,-8.129,2690.000
2299,-8.119,2645.000
2300,-8.109,2738.000
2301,-8.099,2695.000
2302,-8.089,2648.000
2303,-8.079,2725.000
2304,-8.069,2664.000
2305,-8.059,2737.000
2306,-8.049,2674.000
2307,-8.038,2730.000
2308,-8.028,2735.000
2309,-8.018,2788.000
2310,-8.008,2601.000
2311,-7.998,2679.000
2312,-7.988,2611.000
2313,-7.978,2746.000
2314,-7.968,2656.000
2315,-7.958,2768.000
2316,-7.949,2742.000
2317,-7.939,2721.000
2318,-7.928,2768.000
2319,-7.918,2756.000
2320,-7.908,2743.000
2321,-7.898,2738.000
2322,-7.888,2622.000
2323,-7.878,2731.000
2324,-7.868,2808.000
2325,-7.858,2835.000
2326,-7.848,2729.000
2327,-7.838,2805.000
2328,-7.827,2661.000
2329,-7.817,2803.000
2330,-7.807,2751.000
2331,-7.797,2829.000
2332,-7.787,2679.000
2333,-7.777,2760.000
2334,-7.767,2689.000
2335,-7.757,2807.000
2336,-7.748,2855.000
2337,-7.738,2798.000
2338,-7.728,2746.000
2339,-7.717,2813.000
2340,-7.707,2643.000
2341,-7.697,2755.000
2342,-7.687,2772.000
2343,-7.677,2904.000
2344,-7.667,2661.000
2345,-7.657,2755.000
2346,-7.647,2712.000
2347,-7.637,2778.000
2348,-7.627,2777.000
2349,-7.617,2830.000
2350,-7.606,2737.000
2351,-7.596,2750.000
2352,-7.586,2715.000
2353,-7.576,2776.000
2354,-7.566,2772.000
2355,-7.556,2838.000
2356,-7.547,2765.000
2357,-7.537,2860.000
2358,-7.527,2667.000
2359,-7.517,2786.000
2360,-7.506,2657.000
2361,-7.496,2780.000
2362,-7.486,2776.000
2363,-7.476,2792.000
2364,-7.466,2654.000
2365,-7.456,2809.000
2366,-7.446,2750.000
2367,-7.436,2739.000
2368,-7.426,2638.000
2369,-7.416,2804.000
2370,-7.406,2743.000
2371,-7.395,2707.000
2372,-7.385,2672.000
2373,-7.375,2712.000
2374,-7.365,2777.000
2375,-7.355,2710.000
2376,-7.346,2582.000
2377,-7.336,2776.000
2378,-7.326,2715.000
2379,-7.316,2787.000
2380,-7.306,2809.000
2381,-7.295,2737.000
2382,-7.285,2731.000
2383,-7.275,2761.000
2384,-7.265,2826.000
2385,-7.255,2741.000
2386,-7.245,2690.000
2387,-7.235,2911.000
2388,-7.225,2740.000
2389,-7.215,2690.000
2390,-7.205,2699.000
2391,-7.194,2819.000
2392,-7.184,2714.000
2393,-7.174,2766.000
2394,-7.164,2755.000
2395,-7.155,2762.000
2396,-7.145,2678.000
2397,-7.135,2804.000
2398,-7.125,2680.000
2399,-7.115,2694.000
2400,-7.105,2675.000
2401,-7.095,2711.000
2402,-7.084,2752.000
2403,-7.074,2713.000
2404,-7.064,2765.000
2405,-7.054,2959.000
2406,-7.044,2793.000
2407,-7.034,2822.000
2408,-7.024,2721.000
2409,-7.014,2755.000
2410,-7.004,2619.000
2411,-6.994,2721.000
2412,-6.983,2750.000
2413,-6.973,2853.000
2414,-6.963,2580.000
2415,-6.954,2710.000
2416,-6.944,2683.000
2417,-6.934,2743.000
2418,-6.924,2675.000
2419,-6.914,2667.000
2420,-6.904,2729.000
2421,-6.894,2775.000
2422,-6.884,2659.000
2423,-6.873,2754.000
2424,-6.863,2633.000
2425,-6.853,2766.000
2426,-6.843,2730.000
2427,-6.833,2766.000
2428,-6.823,2751.000
2429,-6.813,2720.000
2430,-6.803,2803.000
2431,-6.793,2814.000
2432,-6.783,2700.000
2433,-6.772,2750.000
2434,-6.762,2799.000
2435,-6.753,2858.000
2436,-6.743,2811.000
2437,-6.733,2911.000
2438,-6.723,2832.000
2439,-6.713,2723.000
2440,-6.703,2697.000
2441,-6.693,2749.000
2442,-6.683,2705.000
2443,-6.673,2696.000
2444,-6.662,2723.000
2445,-6.652,2677.000
2446,-6.642,2693.000
2447,-6.632,2719.000
2448,-6.622,2782.000
2449,-6.612,2756.000
2450,-6.602,2770.000
2451,-6.592,2780.000
2452,-6.582,2822.000
2453,-6.572,2693.000
2454,-6.562,2699.000
2455,-6.552,2783.000
2456,-6.542,2835.000
2457,-6.532,2806.000
2458,-6.522,2726.000
2459,-6.512,2818.000
2460,-6.502,2737.000
2461,-6.492,2748.000
2462,-6.482,2722.000
2463,-6.472,2804.000
2464,-6.462,2752.000
2465,-6.451,2723.000
2466,-6.441,2752.000
2467,-6.431,2876.000
2468,-6.421,2693.000
2469,-6.411,2808.000
2470,-6.401,2735.000
2471,-6.391,2802.000
2472,-6.381,2745.000
2473,-6.371,2770.000
2474,-6.361,2706.000
2475,-6.351,2614.000
2476,-6.341,2767.000
2477,-6.331,2818.000
2478,-6.321,2704.000
2479,-6.311,2711.000
2480,-6.301,2749.000
2481,-6.291,2860.000
2482,-6.281,2838.000
2483,-6.271,2776.000
2484,-6.261,2684.000
2485,-6.251,2713.000
2486,-6.240,2629.000
2487,-6.230,2668.000
2488,-6.220,2679.000
2489,-6.210,2713.000
2490,-6.200,2799.000
2491,-6.190,2775.000
2492,-6.180,2642.000
2493,-6.170,2775.000
2494,-6.160,2734.000
2495,-6.150,2776.000
2496,-6.141,2778.000
2497,-6.130,2685.000
2498,-6.120,2758.000
2499,-6.110,2861.000
2500,-6.100,2788.000
2501,-6.090,2810.000
2502,-6.080,2721.000
2503,-6.070,2783.000
2504,-6.060,2678.000
2505,-6.050,2734.000
2506,-6.040,2615.000
2507,-6.030,2679.000
2508,-6.019,2653.000
2509,-6.009,2700.000
2510,-5.999,2695.000
2511,-5.989,2787.000
2512,-5.979,2727.000
2513,-5.969,2767.000
2514,-5.959,2666.000
2515,-5.949,2719.000
2516,-5.940,2694.000
2517,-5.930,2760.000
2518,-5.919,2795.000
2519,-5.909,2798.000
2520,-5.899,2686.000
2521,-5.889,2724.000
2522,-5.879,2742.000
2523,-5.869,2800.000
2524,-5.859,2651.000
2525,-5.849,2845.000
2526,-5.839,2806.000
2527,-5.829,2750.000
2528,-5.819,2720.000
2529,-5.808,2850.000
2530,-5.798,2768.000
2531,-5.788,2771.000
2532,-5.778,2761.000
2533,-5.768,2792.000
2534,-5.758,2741.000
2535,-5.748,2769.000
2536,-5.739,2724.000
2537,-5.729,2812.000
2538,-5.719,2807.000
2539,-5.709,2745.000
2540,-5.698,2893.000
2541,-5.688,2795.000
2542,-5.678,2763.000
2543,-5.668,2679.000
2544,-5.658,2734.000
2545,-5.648,2746.000
2546,-5.638,2689.000
2547,-5.628,2889.000
2548,-5.618,2760.000
2549,-5.608,2782.000
2550,-5.597,2745.000
2551,-5.587,2688.000
2552,-5.577,2731.000
2553,-5.567,2861.000
2554,-5.557,2735.000
2555,-5.547,2797.000
2556,-5.538,2762.000
2557,-5.528,2892.000
2558,-5.518,2853.000
2559,-5.508,2794.000
2560,-5.498,2788.000
2561,-5.487,2669.000
2562,-5.477,2757.000
2563,-5.467,2872.000
2564,-5.457,2725.000
2565,-5.447,2856.000
2566,-5.437,2731.000
2567,-5.427,2713.000
2568,-5.417,2664.000
2569,-5.407,2757.000
2570,-5.397,2643.000
2571,-5.386,2703.000
2572,-5.376,2847.000
2573,-5.366,2731.000
2574,-5.356,2693.000
2575,-5.346,2778.000
2576,-5.337,2715.000
2577,-5.327,2839.000
2578,-5.317,2729.000
2579,-5.307,2773.000
2580,-5.297,2782.000
2581,-5.287,2784.000
2582,-5.276,2799.000
2583,-5.266,2828.000
2584,-5.256,2810.000
2585,-5.246,2754.000
2586,-5.236,2717.000
2587,-5.226,2670.000
2588,-5.216,2737.000
2589,-5.206,2759.000
2590,-5.196,2748.000
2591,-5.186,2775.000
2592,-5.176,2758.000
2593,-5.165,2805.000
2594,-5.155,2732.000
2595,-5.145,2767.000
2596,-5.136,2803.000
2597,-5.126,2782.000
2598,-5.116,2688.000
2599,-5.106,2728.000
2600,-5.096,2716.000
2601,-5.086,2828.000
2602,-5.076,2797.000
2603,-5.065,2630.000
2604,-5.055,2649.000
2605,-5.045,2687.000
2606,-5.035,2727.000
2607,-5.025,2765.000
2608,-5.015,2781.000
2609,-5.005,2761.000
2610,-4.995,2828.000
2611,-4.985,2772.000
2612,-4.975,2782.000
2613,-4.964,2771.000
2614,-4.954,2627.000
2615,-4.945,2871.000
2616,-4.935,2782.000
2617,-4.925,2686.000
2618,-4.915,2693.000
2619,-4.905,2699.000
2620,-4.895,2665.000
2621,-4.885,2791.000
2622,-4.875,2798.000
2623,-4.864,2739.000
2624,-4.854,2725.000
2625,-4.844,2868.000
2626,-4.834,2792.000
2627,-4.824,2850.000
2628,-4.814,2694.000
2629,-4.804,2671.000
2630,-4.794,2641.000
2631,-4.784,2717.000
2632,-4.774,2764.000
2633,-4.764,2764.000
2634,-4.753,2758.000
2635,-4.744,2785.000
2636,-4.734,2792.000
2637,-4.724,2829.000
2638,-4.714,2713.000
2639,-4.704,2796.000
2640,-4.694,2864.000
2641,-4.684,2780.000
2642,-4.674,2643.000
2643,-4.664,2703.000
2644,-4.654,2756.000
2645,-4.643,2660.000
2646,-4.633,2686.000
2647,-4.623,2694.000
2648,-4.613,2752.000
2649,-4.603,2709.000
2650,-4.593,2763.000
2651,-4.583,2768.000
2652,-4.573,2735.000
2653,-4.563,2758.000
2654,-4.553,2743.000
2655,-4.543,2828.000
2656,-4.533,2684.000
2657,-4.523,2802.000
2658,-4.513,2773.000
2659,-4.503,2809.000
2660,-4.493,2716.000
2661,-4.483,2766.000
2662,-4.473,2727.000
2663,-4.463,2783.000
2664,-4.453,2752.000
2665,-4.443,2762.000
2666,-4.432,2716.000
2667,-4.422,2788.000
2668,-4.412,2631.000
2669,-4.402,2718.000
2670,-4.392,2725.000
2671,-4.382,2811.000
2672,-4.372,2659.000
2673,-4.362,2709.000
2674,-4.352,2663.000
2675,-4.342,2789.000
2676,-4.332,2691.000
2677,-4.322,2676.000
2678,-4.312,2615.000
2679,-4.302,2717.000
2680,-4.292,2621.000
2681,-4.282,2648.000
2682,-4.272,2680.000
2683,-4.262,2787.000
2684,-4.252,2768.000
2685,-4.242,2667.000
2686,-4.232,2667.000
2687,-4.221,2844.000
2688,-4.211,2783.000
2689,-4.201,2801.000
2690,-4.191,2737.000
2691,-4.181,2824.000
2692,-4.171,2768.000
2693,-4.161,2757.000
2694,-4.151,2608.000
2695,-4.141,2736.000
2696,-4.132,2734.000
2697,-4.122,2778.000
2698,-4.111,2616.000
2699,-4.101,2634.000
2700,-4.091,2683.000
2701,-4.081,2744.000
2702,-4.071,2744.000
2703,-4.061,2814.000
2704,-4.051,2716.000
2705,-4.041,2712.000
2706,-4.031,2710.000
2707,-4.021,2786.000
2708,-4.010,2773.000
2709,-4.000,2745.000
2710,-3.990,2691.000
2711,-3.980,2706.000
2712,-3.970,2697.000
2713,-3.960,2853.000
2714,-3.950,2819.000
2715,-3.940,2685.000
2716,-3.931,2686.000
2717,-3.921,2816.000
2718,-3.911,2767.000
2719,-3.900,2703.000
2720,-3.890,2720.000
2721,-3.880,2777.000
2722,-3.870,2723.000
2723,-3.860,2775.000
2724,-3.850,2699.000
2725,-3.840,2824.000
2726,-3.830,2720.000
2727,-3.820,2764.000
2728,-3.810,2718.000
2729,-3.800,2710.000
2730,-3.789,2766.000
2731,-3.779,2783.000
2732,-3.769,2774.000
2733,-3.759,2794.000
2734,-3.749,2761.000
2735,-3.739,2788.000
2736,-3.730,2657.000
2737,-3.720,2819.000
2738,-3.710,2704.000
2739,-3.700,2744.000
2740,-3.689,2682.000
2741,-3.679,2707.000
2742,-3.669,2687.000
2743,-3.659,2635.000
2744,-3.649,2613.000
2745,-3.639,2676.000
2746,-3.629,2767.000
2747,-3.619,2784.000
2748,-3.609,2745.000
2749,-3.599,2771.000
2750,-3.589,2545.000
2751,-3.578,2818.000
2752,-3.568,2657.000
2753,-3.558,2759.000
2754,-3.548,2810.000
2755,-3.538,2798.000
2756,-3.529,2730.000
2757,-3.519,2848.000
2758,-3.509,2692.000
2759,-3.499,2780.000
2760,-3.489,2757.000
2761,-3.478,2752.000
2762,-3.468,2803.000
2763,-3.458,2729.000
2764,-3.448,2730.000
2765,-3.438,2784.000
2766,-3.428,2704.000
2767,-3.418,2708.000
2768,-3.408,2745.000
2769,-3.398,2803.000
2770,-3.388,2753.000
2771,-3.378,2849.000
2772,-3.367,2691.000
2773,-3.357,2752.000
2774,-3.347,2621.000
2775,-3.337,2771.000
2776,-3.328,2691.000
2777,-3.318,2859.000
2778,-3.308,2789.000
2779,-3.298,2803.000
2780,-3.288,2695.000
2781,-3.278,2699.000
2782,-3.268,2649.000
2783,-3.257,2725.000
2784,-3.247,2651.000
2785,-3.237,2763.000
2786,-3.227,2647.000
2787,-3.217,2763.000
2788,-3.207,2736.000
2789,-3.197,2741.000
2790,-3.187,2716.000
2791,-3.177,2797.000
2792,-3.167,2640.000
2793,-3.156,2724.000
2794,-3.146,2677.000
2795,-3.136,2831.000
2796,-3.127,2748.000
2797,-3.117,2857.000
2798,-3.107,2753.000
2799,-3.097,2666.000
2800,-3.087,2687.000
2801,-3.077,2803.000
2802,-3.067,2750.000
2803,-3.057,2861.000
2804,-3.046,2711.000
2805,-3.036,2723.000
2806,-3.026,2683.000
2807,-3.016,2693.000
2808,-3.006,2639.000
2809,-2.996,2638.000
2810,-2.986,2651.000
2811,-2.976,2598.000
2812,-2.966,2669.000
2813,-2.956,2749.000
2814,-2.945,2763.000
2815,-2.936,2746.000
2816,-2.926,2729.000
2817,-2.916,2729.000
2818,-2.906,2718.000
2819,-2.896,2761.000
2820,-2.886,2598.000
2821,-2.876,2698.000
2822,-2.866,2673.000
2823,-2.856,2792.000
2824,-2.846,2755.000
2825,-2.835,2753.000
2826,-2.825,2725.000
2827,-2.815,2808.000
2828,-2.805,2767.000
2829,-2.795,2918.000
2830,-2.785,2709.000
2831,-2.775,2704.000
2832,-2.765,2704.000
2833,-2.755,2721.000
2834,-2.745,2684.000
2835,-2.735,2731.000
2836,-2.725,2686.000
2837,-2.715,2818.000
2838,-2.705,2702.000
2839,-2.695,2778.000
2840,-2.685,2756.000
2841,-2.675,2797.000
2842,-2.665,2645.000
2843,-2.655,2633.000
2844,-2.645,2595.000
2845,-2.634,2784.000
2846,-2.624,2741.000
2847,-2.614,2780.000
2848,-2.604,2737.000
2849,-2.594,2854.000
2850,-2.584,2714.000
2851,-2.574,2837.000
2852,-2.564,2789.000
2853,-2.554,2742.000
2854,-2.544,2712.000
2855,-2.534,2746.000
2856,-2.524,2673.000
2857,-2.514,2689.000
2858,-2.504,2703.000
2859,-2.494,2769.000
2860,-2.484,2652.000
2861,-2.474,2757.000
2862,-2.464,2691.000
2863,-2.454,2689.000
2864,-2.444,2658.000
2865,-2.434,2755.000
2866,-2.423,2788.000
2867,-2.413,2787.000
2868,-2.403,2714.000
2869,-2.393,2708.000
2870,-2.383,2701.000
2871,-2.373,2692.000
2872,-2.363,2653.000
2873,-2.353,2650.000
2874,-2.343,2714.000
2875,-2.333,2731.000
2876,-2.324,2622.000
2877,-2.313,2786.000
2878,-2.303,2850.000
2879,-2.293,2754.000
2880,-2.283,2648.000
2881,-2.273,2757.000
2882,-2.263,2747.000
2883,-2.253,2803.000
2884,-2.243,2724.000
2885,-2.233,2760.000
2886,-2.223,2771.000
2887,-2.213,2804.000
2888,-2.202,2710.000
2889,-2.192,2787.000
2890,-2.182,2798.000
2891,-2.172,2795.000
2892,-2.162,2647.000
2893,-2.152,2780.000
2894,-2.142,2663.000
2895,-2.132,2750.000
2896,-2.123,2699.000
2897,-2.113,2853.000
2898,-2.102,2724.000
2899,-2.092,2749.000
2900,-2.082,2750.000
2901,-2.072,2840.000
2902,-2.062,2750.000
2903,-2.052,2783.000
2904,-2.042,2662.000
2905,-2.032,2724.000
2906,-2.022,2718.000
2907,-2.012,2696.000
2908,-2.002,2619.000
2909,-1.991,2854.000
2910,-1.981,2664.000
2911,-1.971,2795.000
2912,-1.961,2747.000
2913,-1.951,2734.000
2914,-1.941,2735.000
2915,-1.931,2878.000
2916,-1.922,2708.000
2917,-1.912,2771.000
2918,-1.902,2699.000
2919,-1.892,2741.000
2920,-1.881,2723.000
2921,-1.871,2787.000
2922,-1.861,2851.000
2923,-1.851,2797.000
2924,-1.841,2724.000
2925,-1.831,2769.000
2926,-1.821,2746.000
2927,-1.811,2779.000
2928,-1.801,2689.000
2929,-1.791,2710.000
2930,-1.780,2784.000
2931,-1.770,2803.000
2932,-1.760,2739.000
2933,-1.750,2691.000
2934,-1.740,2719.000
2935,-1.730,2723.000
2936,-1.721,2763.000
2937,-1.711,2767.000
2938,-1.701,2703.000
2939,-1.691,2765.000
2940,-1.681,2688.000
2941,-1.670,2782.000
2942,-1.660,2781.000
2943,-1.650,2766.000
2944,-1.640,2719.000
2945,-1.630,2717.000
2946,-1.620,2791.000
2947,-1.610,2736.000
2948,-1.600,2700.000
2949,-1.590,2743.000
2950,-1.580,2730.000
2951,-1.569,2765.000
2952,-1.559,2709.000
2953,-1.549,2807.000
2954,-1.539,2718.000
2955,-1.529,2773.000
2956,-1.520,2726.000
2957,-1.510,2693.000
2958,-1.500,2726.000
2959,-1.490,2686.000
2960,-1.480,2653.000
2961,-1.470,2733.000
2962,-1.459,2767.000
2963,-1.449,2662.000
2964,-1.439,2716.000
2965,-1.429,2717.000
2966,-1.419,2721.000
2967,-1.409,2739.000
2968,-1.399,2689.000
2969,-1.389,2781.000
2970,-1.379,2676.000
2971,-1.369,2740.000
2972,-1.359,2766.000
2973,-1.348,2705.000
2974,-1.338,2713.000
2975,-1.328,2795.000
2976,-1.319,2725.000
2977,-1.309,2706.000
2978,-1.299,2856.000
2979,-1.289,2795.000
2980,-1.279,2583.000
2981,-1.269,2675.000
2982,-1.259,2722.000
2983,-1.248,2750.000
2984,-1.238,2653.000
2985,-1.228,2744.000
2986,-1.218,2643.000
2987,-1.208,2711.000
2988,-1.198,2653.000
2989,-1.188,2714.000
2990,-1.178,2726.000
2991,-1.168,2822.000
2992,-1.158,2737.000
2993,-1.148,2765.000
2994,-1.137,2609.000
2995,-1.127,2705.000
2996,-1.118,2704.000
2997,-1.108,2707.000
2998,-1.098,2743.000
2999,-1.088,2783.000
3000,-1.078,2650.000
3001,-1.068,2695.000
3002,-1.058,2711.000
3003,-1.048,2767.000
3004,-1.037,2708.000
3005,-1.027,2781.000
3006,-1.017,2812.000
3007,-1.007,2815.000
3008,-0.997,2600.000
3009,-0.987,2718.000
3010,-0.977,2669.000
3011,-0.967,2785.000
3012,-0.957,2726.000
3013,-0.947,2705.000
3014,-0.937,2695.000
3015,-0.927,2770.000
3016,-0.917,2675.000
3017,-0.907,2682.000
3018,-0.897,2665.000
3019,-0.887,2715.000
3020,-0.877,2673.000
3021,-0.867,2727.000
3022,-0.857,2720.000
3023,-0.847,2756.000
3024,-0.837,2714.000
3025,-0.827,2717.000
3026,-0.816,2746.000
3027,-0.806,2671.000
3028,-0.796,2750.000
3029,-0.786,2776.000
3030,-0.776,2690.000
3031,-0.766,2799.000
3032,-0.756,2632.000
3033,-0.746,2744.000
3034,-0.736,2822.000
3035,-0.726,2876.000
3036,-0.716,2781.000
3037,-0.706,2776.000
3038,-0.696,2650.000
3039,-0.686,2720.000
3040,-0.676,2713.000
3041,-0.666,2774.000
3042,-0.656,2658.000
3043,-0.646,2683.000
3044,-0.636,2595.000
3045,-0.626,2722.000
3046,-0.616,2746.000
3047,-0.605,2724.000
3048,-0.595,2619.000
3049,-0.585,2765.000
3050,-0.575,2730.000
3051,-0.565,2751.000
3052,-0.555,2829.000
3053,-0.545,2820.000
3054,-0.535,2661.000
3055,-0.525,2703.000
3056,-0.516,2703.000
3057,-0.505,2775.000
3058,-0.495,2651.000
3059,-0.485,2810.000
3060,-0.475,2706.000
3061,-0.465,2724.000
3062,-0.455,2782.000
3063,-0.445,2810.000
3064,-0.435,2791.000
3065,-0.425,2769.000
3066,-0.415,2786.000
3067,-0.404,2807.000
3068,-0.394,2713.000
3069,-0.384,2828.000
3070,-0.374,2720.000
3071,-0.364,2854.000
3072,-0.354,2826.000
3073,-0.344,2787.000
3074,-0.334,2753.000
3075,-0.324,2885.000
3076,-0.315,2849.000
3077,-0.305,2641.000
3078,-0.294,2716.000
3079,-0.284,2685.000
3080,-0.274,2567.000
3081,-0.264,2756.000
3082,-0.254,2695.000
3083,-0.244,2766.000
3084,-0.234,2831.000
3085,-0.224,2708.000
3086,-0.214,2741.000
3087,-0.204,2729.000
3088,-0.193,2658.000
3089,-0.183,2774.000
3090,-0.173,2709.000
3091,-0.163,2773.000
3092,-0.153,2705.000
3093,-0.143,2859.000
3094,-0.133,2758.000
3095,-0.123,2824.000
3096,-0.114,2753.000
3097,-0.104,2694.000
3098,-0.094,2726.000
3099,-0.083,2852.000
3100,-0.073,2816.000
3101,-0.063,2818.000
3102,-0.053,2808.000
3103,-0.043,2796.000
3104,-0.033,2630.000
3105,-0.023,2738.000
3106,-0.013,2688.000
3107,0.004,2736.000
3108,0.008,2726.000
3109,0.018,2736.000
3110,0.028,2765.000
3111,0.038,2800.000
3112,0.048,2787.000
3113,0.058,2774.000
3114,0.068,2786.000
3115,0.078,2761.000
3116,0.088,2706.000
3117,0.097,2685.000
3118,0.107,2680.000
3119,0.117,2719.000
3120,0.128,2723.000
3121,0.138,2627.000
3122,0.148,2691.000
3123,0.158,2838.000
3124,0.168,2789.000
3125,0.178,2870.000
3126,0.188,2676.000
3127,0.198,2725.000
3128,0.208,2820.000
3129,0.218,2892.000
3130,0.228,2782.000
3131,0.239,2732.000
3132,0.249,2717.000
3133,0.259,2797.000
3134,0.269,2598.000
3135,0.279,2688.000
3136,0.288,2680.000
3137,0.298,2823.000
3138,0.308,2823.000
3139,0.318,2795.000
3140,0.328,2775.000
3141,0.339,2750.000
3142,0.349,2674.000
3143,0.359,2742.000
3144,0.369,2649.000
3145,0.379,2771.000
3146,0.389,2725.000
3147,0.399,2716.000
3148,0.409,2708.000
3149,0.419,2801.000
3150,0.429,2731.000
3151,0.439,2667.000
3152,0.450,2647.000
3153,0.460,2785.000
3154,0.470,2802.000
3155,0.480,2757.000
3156,0.489,2704.000
3157,0.499,2770.000
3158,0.509,2710.000
3159,0.519,2807.000
3160,0.529,2768.000
3161,0.539,2751.000
3162,0.549,2720.000
3163,0.560,2703.000
3164,0.570,2747.000
3165,0.580,2785.000
3166,0.590,2656.000
3167,0.600,2680.000
3168,0.610,2770.000
3169,0.620,2817.000
3170,0.630,2819.000
3171,0.640,2767.000
3172,0.650,2735.000
3173,0.661,2728.000
3174,0.671,2662.000
3175,0.681,2724.000
3176,0.690,2720.000
3177,0.700,2741.000
3178,0.710,2763.000
3179,0.720,2771.000
3180,0.730,2711.000
3181,0.740,2666.000
3182,0.750,2652.000
3183,0.760,2654.000
3184,0.771,2639.000
3185,0.781,2622.000
3186,0.791,2785.000
3187,0.801,2783.000
3188,0.811,2687.000
3189,0.821,2694.000
3190,0.831,2588.000
3191,0.841,2719.000
3192,0.851,2779.000
3193,0.861,2763.000
3194,0.872,2778.000
3195,0.882,2755.000
3196,0.891,2710.000
3197,0.901,2766.000
3198,0.911,2725.000
3199,0.921,2639.000
3200,0.931,2678.000
3201,0.941,2804.000
3202,0.951,2785.000
3203,0.961,2851.000
3204,0.971,2746.000
3205,0.982,2630.000
3206,0.992,2738.000
3207,1.002,2800.000
3208,1.012,2673.000
3209,1.022,2697.000
3210,1.032,2758.000
3211,1.042,2823.000
3212,1.052,2783.000
3213,1.062,2719.000
3214,1.072,2646.000
3215,1.082,2672.000
3216,1.092,2659.000
3217,1.102,2781.000
3218,1.112,2672.000
3219,1.122,2649.000
3220,1.132,2645.000
3221,1.142,2659.000
3222,1.152,2654.000
3223,1.162,2703.000
3224,1.172,2718.000
3225,1.182,2744.000
3226,1.193,2709.000
3227,1.203,2770.000
3228,1.213,2815.000
3229,1.223,2757.000
3230,1.233,2727.000
3231,1.243,2702.000
3232,1.253,2659.000
3233,1.263,2784.000
3234,1.273,2702.000
3235,1.283,2735.000
3236,1.293,2713.000
3237,1.303,2735.000
3238,1.313,2709.000
3239,1.323,2649.000
3240,1.333,2742.000
3241,1.343,2763.000
3242,1.353,2703.000
3243,1.363,2819.000
3244,1.373,2708.000
3245,1.383,2685.000
3246,1.393,2644.000
3247,1.404,2794.000
3248,1.414,2817.000
3249,1.424,2702.000
3250,1.434,2734.000
3251,1.444,2873.000
3252,1.454,2726.000
3253,1.464,2642.000
3254,1.474,2671.000
3255,1.484,2880.000
3256,1.494,2721.000
3257,1.503,2724.000
3258,1.514,2603.000
3259,1.524,2734.000
3260,1.534,2618.000
3261,1.544,2739.000
3262,1.554,2821.000
3263,1.564,2693.000
3264,1.574,2692.000
3265,1.584,2809.000
3266,1.594,2711.000
3267,1.604,2716.000
3268,1.614,2568.000
3269,1.625,2842.000
3270,1.635,2710.000
3271,1.645,2756.000
3272,1.655,2756.000
3273,1.665,2719.000
3274,1.675,2611.000
3275,1.685,2691.000
3276,1.695,2800.000
3277,1.704,2880.000
3278,1.714,2809.000
3279,1.725,2688.000
3280,1.735,2679.000
3281,1.745,2827.000
3282,1.755,2758.000
3283,1.765,2780.000
3284,1.775,2587.000
3285,1.785,2615.000
3286,1.795,2607.000
3287,1.805,2685.000
3288,1.815,2738.000
3289,1.826,2693.000
3290,1.836,2761.000
3291,1.846,2686.000
3292,1.856,2671.000
3293,1.866,2705.000
3294,1.876,2612.000
3295,1.886,2727.000
3296,1.896,2821.000
3297,1.905,2702.000
3298,1.915,2760.000
3299,1.925,2783.000
3300,1.936,2763.000
3301,1.946,2710.000
3302,1.956,2634.000
3303,1.966,2684.000
3304,1.976,2748.000
3305,1.986,2761.000
3306,1.996,2670.000
3307,2.006,2736.000
3308,2.016,2701.000
3309,2.026,2822.000
3310,2.037,2735.000
3311,2.047,2741.000
3312,2.057,2735.000
3313,2.067,2789.000
3314,2.077,2750.000
3315,2.087,2796.000
3316,2.096,2659.000
3317,2.106,2731.000
3318,2.116,2580.000
3319,2.126,2707.000
3320,2.136,2751.000
3321,2.147,2728.000
3322,2.157,2729.000
3323,2.167,2772.000
3324,2.177,2739.000
3325,2.187,2785.000
3326,2.197,2692.000
3327,2.207,2682.000
3328,2.217,2724.000
3329,2.227,2792.000
3330,2.237,2645.000
3331,2.248,2849.000
3332,2.258,2711.000
3333,2.268,2655.000
3334,2.278,2558.000
3335,2.288,2731.000
3336,2.297,2688.000
3337,2.307,2771.000
3338,2.317,2813.000
3339,2.327,2779.000
3340,2.337,2729.000
3341,2.347,2734.000
3342,2.358,2638.000
3343,2.368,2763.000
3344,2.378,2761.000
3345,2.388,2773.000
3346,2.398,2694.000
3347,2.408,2687.000
3348,2.418,2776.000
3349,2.428,2729.000
3350,2.438,2660.000
3351,2.448,2731.000
3352,2.458,2654.000
3353,2.469,2649.000
3354,2.479,2723.000
3355,2.489,2707.000
3356,2.498,2617.000
3357,2.508,2661.000
3358,2.518,2633.000
3359,2.528,2648.000
3360,2.538,2728.000
3361,2.548,2707.000
3362,2.558,2688.000
3363,2.569,2730.000
3364,2.579,2745.000
3365,2.589,2813.000
3366,2.599,2768.000
3367,2.609,2839.000
3368,2.619,2731.000
3369,2.629,2706.000
3370,2.639,2696.000
3371,2.649,2719.000
3372,2.659,2671.000
3373,2.669,2761.000
3374,2.680,2575.000
3375,2.690,2627.000
3376,2.699,2709.000
3377,2.709,2662.000
3378,2.719,2623.000
3379,2.729,2657.000
3380,2.739,2651.000
3381,2.749,2640.000
3382,2.759,2649.000
3383,2.769,2769.000
3384,2.780,2713.000
3385,2.790,2811.000
3386,2.800,2755.000
3387,2.810,2735.000
