Pixel,mm,Value (Cnt)
3474,-1.965,2693.000
3475,-1.955,2766.000
3476,-1.946,2953.000
3477,-1.936,2794.000
3478,-1.926,2756.000
3479,-1.916,2727.000
3480,-1.906,2764.000
3481,-1.896,2727.000
3482,-1.886,2700.000
3483,-1.875,2740.000
3484,-1.865,2740.000
3485,-1.855,2721.000
3486,-1.845,2721.000
3487,-1.835,2652.000
3488,-1.825,2692.000
3489,-1.815,2665.000
3490,-1.805,2778.000
3491,-1.795,2667.000
3492,-1.784,2883.000
3493,-1.774,2792.000
3494,-1.764,2765.000
3495,-1.754,2762.000
3496,-1.745,2702.000
3497,-1.735,2703.000
3498,-1.725,2781.000
3499,-1.715,2720.000
3500,-1.705,2726.000
3501,-1.695,2764.000
3502,-1.685,2760.000
3503,-1.674,2692.000
3504,-1.664,2740.000
3505,-1.654,2697.000
3506,-1.644,2693.000
3507,-1.634,2796.000
3508,-1.624,2821.000
3509,-1.614,2730.000
3510,-1.604,2763.000
3511,-1.594,2671.000
3512,-1.584,2715.000
3513,-1.574,2828.000
3514,-1.563,2718.000
3515,-1.553,2769.000
3516,-1.544,2721.000
3517,-1.534,2744.000
3518,-1.524,2725.000
3519,-1.514,2761.000
3520,-1.504,2718.000
3521,-1.494,2865.000
3522,-1.484,2777.000
3523,-1.474,2813.000
3524,-1.463,2647.000
3525,-1.453,2742.000
3526,-1.443,2764.000
3527,-1.433,2724.000
3528,-1.423,2852.000
3529,-1.413,2692.000
3530,-1.403,2778.000
3531,-1.393,2742.000
3532,-1.383,2742.000
3533,-1.373,2591.000
3534,-1.363,2845.000
3535,-1.352,2775.000
3536,-1.343,2777.000
3537,-1.333,2717.000
3538,-1.323,2844.000
3539,-1.313,2814.000
3540,-1.303,2781.000
3541,-1.293,2734.000
3542,-1.283,2765.000
3543,-1.273,2800.000
3544,-1.263,2778.000
3545,-1.253,2751.000
3546,-1.242,2683.000
3547,-1.232,2700.000
3548,-1.222,2772.000
3549,-1.212,2735.000
3550,-1.202,2733.000
3551,-1.192,2665.000
3552,-1.182,2669.000
3553,-1.172,2663.000
3554,-1.162,2719.000
3555,-1.152,2640.000
3556,-1.142,2818.000
3557,-1.132,2796.000
3558,-1.122,2686.000
3559,-1.112,2806.000
3560,-1.102,2792.000
3561,-1.092,2798.000
3562,-1.082,2773.000
3563,-1.072,2793.000
3564,-1.062,2731.000
3565,-1.052,2871.000
3566,-1.042,2757.000
3567,-1.031,2734.000
3568,-1.021,2655.000
3569,-1.011,2760.000
3570,-1.001,2694.000
3571,-0.991,2623.000
3572,-0.981,2614.000
3573,-0.971,2589.000
3574,-0.961,2678.000
3575,-0.951,2810.000
3576,-0.941,2734.000
3577,-0.931,2795.000
3578,-0.921,2802.000
3579,-0.911,2821.000
3580,-0.901,2777.000
3581,-0.891,2851.000
3582,-0.881,2799.000
3583,-0.871,2669.000
3584,-0.861,2719.000
3585,-0.851,2810.000
3586,-0.841,2692.000
3587,-0.831,2742.000
3588,-0.820,2802.000
3589,-0.810,2809.000
3590,-0.800,2690.000
3591,-0.790,2641.000
3592,-0.780,2752.000
3593,-0.770,2733.000
3594,-0.760,2706.000
3595,-0.750,2701.000
3596,-0.740,2647.000
3597,-0.731,2715.000
3598,-0.721,2706.000
3599,-0.710,2690.000
3600,-0.700,2730.000
3601,-0.690,2696.000
3602,-0.680,2717.000
3603,-0.670,2744.000
3604,-0.660,2844.000
3605,-0.650,2746.000
3606,-0.640,2732.000
3607,-0.630,2734.000
3608,-0.620,2615.000
3609,-0.609,2726.000
3610,-0.599,2741.000
3611,-0.589,2841.000
3612,-0.579,2793.000
3613,-0.569,2824.000
3614,-0.559,2807.000
3615,-0.549,2785.000
3616,-0.539,2663.000
3617,-0.530,2618.000
3618,-0.520,2742.000
3619,-0.510,2598.000
3620,-0.499,2727.000
3621,-0.489,2813.000
3622,-0.479,2795.000
3623,-0.469,2733.000
3624,-0.459,2714.000
3625,-0.449,2721.000
3626,-0.439,2761.000
3627,-0.429,2779.000
3628,-0.419,2724.000
3629,-0.409,2741.000
3630,-0.398,2798.000
3631,-0.388,2718.000
3632,-0.378,2720.000
3633,-0.368,2667.000
3634,-0.358,2733.000
3635,-0.348,2735.000
3636,-0.338,2626.000
3637,-0.329,2658.000
3638,-0.319,2704.000
3639,-0.309,2650.000
3640,-0.299,2615.000
3641,-0.288,2693.000
3642,-0.278,2692.000
3643,-0.268,2811.000
3644,-0.258,2703.000
3645,-0.248,2797.000
3646,-0.238,2682.000
3647,-0.228,2808.000
3648,-0.218,2790.000
3649,-0.208,2743.000
3650,-0.198,2687.000
3651,-0.188,2738.000
3652,-0.177,2724.000
3653,-0.167,2745.000
3654,-0.157,2774.000
3655,-0.147,2808.000
3656,-0.137,2698.000
3657,-0.128,2668.000
3658,-0.118,2707.000
3659,-0.108,2688.000
3660,-0.098,2706.000
3661,-0.088,2735.000
3662,-0.077,2787.000
3663,-0.067,2769.000
3664,-0.057,2707.000
3665,-0.047,2813.000
3666,-0.037,2731.000
3667,-0.027,2882.000
3668,-0.017,2843.000
3669,-0.007,2733.000
3670,0.004,2736.000
3671,0.013,2752.000
3672,0.023,2799.000
3673,0.034,2774.000
3674,0.044,2807.000
3675,0.054,2768.000
3676,0.064,2686.000
3677,0.073,2663.000
3678,0.083,2713.000
3679,0.093,2669.000
3680,0.103,2694.000
3681,0.113,2701.000
3682,0.123,2711.000
3683,0.134,2815.000
3684,0.144,2821.000
3685,0.154,2673.000
3686,0.164,2823.000
3687,0.174,2842.000
3688,0.184,2707.000
3689,0.194,2646.000
3690,0.204,2664.000
3691,0.214,2805.000
3692,0.224,2887.000
3693,0.234,2770.000
3694,0.245,2595.000
3695,0.255,2625.000
3696,0.265,2735.000
3697,0.274,2637.000
3698,0.284,2790.000
3699,0.294,2694.000
3700,0.304,2820.000
3701,0.314,2810.000
3702,0.324,2660.000
3703,0.334,2692.000
3704,0.344,2823.000
3705,0.355,2788.000
3706,0.365,2787.000
3707,0.375,2728.000
3708,0.385,2740.000
3709,0.395,2775.000
3710,0.405,2757.000
3711,0.415,2688.000
3712,0.425,2829.000
3713,0.435,2679.000
3714,0.446,2621.000
3715,0.456,2605.000
3716,0.466,2677.000
3717,0.475,2647.000
3718,0.485,2785.000
3719,0.495,2773.000
3720,0.505,2702.000
3721,0.515,2788.000
3722,0.525,2613.000
3723,0.535,2799.000
3724,0.545,2744.000
3725,0.556,2678.000
3726,0.566,2645.000
3727,0.576,2745.000
3728,0.586,2815.000
3729,0.596,2678.000
3730,0.606,2708.000
3731,0.616,2671.000
3732,0.626,2748.000
3733,0.636,2833.000
3734,0.646,2807.000
3735,0.656,2687.000
3736,0.666,2832.000
3737,0.676,2611.000
3738,0.686,2625.000
3739,0.696,2744.000
3740,0.706,2714.000
3741,0.716,2727.000
3742,0.726,2714.000
3743,0.736,2709.000
3744,0.746,2688.000
3745,0.756,2805.000
3746,0.767,2781.000
3747,0.777,2790.000
3748,0.787,2833.000
3749,0.797,2736.000
3750,0.807,2852.000
3751,0.817,2807.000
3752,0.827,2705.000
3753,0.837,2707.000
3754,0.847,2746.000
3755,0.857,2741.000
3756,0.867,2776.000
3757,0.877,2722.000
3758,0.887,2726.000
3759,0.897,2838.000
3760,0.907,2625.000
3761,0.917,2650.000
3762,0.927,2593.000
3763,0.937,2686.000
3764,0.947,2725.000
3765,0.957,2749.000
3766,0.967,2757.000
3767,0.978,2839.000
3768,0.988,2789.000
3769,0.998,2805.000
3770,1.008,2777.000
3771,1.018,2731.000
3772,1.028,2720.000
3773,1.038,2760.000
3774,1.048,2744.000
3775,1.058,2753.000
3776,1.068,2644.000
3777,1.077,2753.000
3778,1.088,2677.000
3779,1.098,2692.000
3780,1.108,2685.000
3781,1.118,2745.000
3782,1.128,2729.000
3783,1.138,2760.000
3784,1.148,2741.000
3785,1.158,2616.000
3786,1.168,2760.000
3787,1.178,2756.000
3788,1.188,2705.000
3789,1.199,2876.000
3790,1.209,2814.000
3791,1.219,2677.000
3792,1.229,2721.000
3793,1.239,2870.000
3794,1.249,2753.000
3795,1.259,2759.000
3796,1.269,2672.000
3797,1.278,2699.000
3798,1.288,2775.000
3799,1.299,2747.000
3800,1.309,2763.000
3801,1.319,2755.000
3802,1.329,2676.000
3803,1.339,2604.000
3804,1.349,2619.000
3805,1.359,2745.000
3806,1.369,2665.000
3807,1.379,2783.000
3808,1.389,2732.000
3809,1.399,2760.000
3810,1.410,2757.000
3811,1.420,2773.000
3812,1.430,2746.000
3813,1.440,2786.000
3814,1.450,2715.000
3815,1.460,2659.000
3816,1.470,2698.000
3817,1.479,2709.000
3818,1.489,2787.000
3819,1.499,2738.000
3820,1.510,2538.000
3821,1.520,2720.000
3822,1.530,2646.000
3823,1.540,2745.000
3824,1.550,2618.000
3825,1.560,2772.000
3826,1.570,2713.000
3827,1.580,2741.000
3828,1.590,2829.000
3829,1.600,2815.000
3830,1.610,2705.000
3831,1.621,2819.000
3832,1.631,2734.000
3833,1.641,2767.000
3834,1.651,2829.000
3835,1.661,2751.000
3836,1.671,2651.000
3837,1.680,2795.000
3838,1.690,2718.000
3839,1.700,2758.000
3840,1.710,2808.000
3841,1.720,2760.000
3842,1.731,2788.000
3843,1.741,2878.000
3844,1.751,2677.000
3845,1.761,2675.000
3846,1.771,2703.000
3847,1.781,2636.000
3848,1.791,2845.000
3849,1.801,2663.000
3850,1.811,2746.000
3851,1.821,2674.000
3852,1.832,2791.000
3853,1.842,2715.000
3854,1.852,2747.000
3855,1.862,2654.000
3856,1.872,2766.000
3857,1.881,2692.000
3858,1.891,2708.000
3859,1.901,2704.000
3860,1.911,2786.000
3861,1.921,2720.000
3862,1.931,2682.000
3863,1.942,2714.000
3864,1.952,2676.000
3865,1.962,2637.000
3866,1.972,2719.000
3867,1.982,2687.000
3868,1.992,2769.000
3869,2.002,2740.000
3870,2.012,2748.000
3871,2.022,2797.000
3872,2.032,2709.000
3873,2.043,2762.000
3874,2.053,2673.000
3875,2.063,2768.000
3876,2.073,2755.000
3877,2.082,2772.000
3878,2.092,2740.000
3879,2.102,2623.000
3880,2.112,2746.000
3881,2.122,2761.000
3882,2.132,2741.000
3883,2.142,2669.000
3884,2.153,2680.000
3885,2.163,2670.000
3886,2.173,2732.000
3887,2.183,2715.000
3888,2.193,2715.000
3889,2.203,2734.000
3890,2.213,2724.000
3891,2.223,2699.000
3892,2.233,2772.000
3893,2.243,2756.000
3894,2.253,2698.000
3895,2.264,2700.000
3896,2.274,2649.000
3897,2.283,2625.000
3898,2.293,2657.000
3899,2.303,2816.000
3900,2.313,2775.000
3901,2.323,2795.000
3902,2.333,2736.000
3903,2.343,2683.000
3904,2.353,2683.000
3905,2.364,2775.000
3906,2.374,2710.000
3907,2.384,2704.000
3908,2.394,2673.000
3909,2.404,2811.000
3910,2.414,2702.000
3911,2.424,2670.000
3912,2.434,2669.000
3913,2.444,2733.000
3914,2.454,2592.000
3915,2.464,2728.000
3916,2.474,2637.000
3917,2.484,2826.000
3918,2.494,2800.000
3919,2.504,2798.000
3920,2.514,2767.000
3921,2.524,2794.000
3922,2.534,2743.000
3923,2.544,2716.000
3924,2.554,2735.000
3925,2.564,2769.000
3926,2.574,2699.000
3927,2.585,2680.000
3928,2.595,2665.000
3929,2.605,2657.000
3930,2.615,2746.000
3931,2.625,2727.000
3932,2.635,2761.000
3933,2.645,2642.000
3934,2.655,2627.000
3935,2.665,2694.000
3936,2.675,2672.000
3937,2.675,2769.000
3938,2.685,2745.000
3939,2.695,2699.000
3940,2.705,2699.000
3941,2.715,2746.000
3942,2.725,2658.000
3943,2.735,2601.000
3944,2.745,2614.000
3945,2.755,2714.000
3946,2.765,2713.000
3947,2.775,2803.000
3948,2.786,2716.000
3949,2.796,2685.000
3950,2.806,2757.000
3951,2.816,2739.000
3952,2.826,2755.000
3953,2.836,2733.000
3954,2.846,2685.000
3955,2.856,2653.000
3956,2.866,2727.000
3957,2.876,2700.000
3958,2.886,2698.000
3959,2.896,2744.000
3960,2.906,2686.000
3961,2.916,2820.000
3962,2.926,2718.000
3963,2.936,2767.000
3964,2.946,2671.000
3965,2.956,2695.000
3966,2.966,2702.000
3967,2.976,2785.000
3968,2.986,2703.000
3969,2.997,2639.000
3970,3.007,2712.000
3971,3.017,2687.000
3972,3.027,2760.000
3973,3.037,2717.000
3974,3.047,2671.000
3975,3.057,2652.000
3976,3.067,2629.000
3977,3.077,2742.000
3978,3.086,2675.000
3979,3.096,2768.000
3980,3.107,2720.000
3981,3.117,2838.000
3982,3.127,2699.000
3983,3.137,2846.000
3984,3.147,2784.000
3985,3.157,2766.000
3986,3.167,2752.000
3987,3.177,2653.000
3988,3.187,2731.000
3989,3.197,2762.000
3990,3.208,2802.000
3991,3.218,2748.000
3992,3.228,2682.000
3993,3.238,2742.000
3994,3.248,2756.000
3995,3.258,2693.000
3996,3.268,2661.000
3997,3.278,2611.000
3998,3.287,2747.000
3999,3.297,2724.000
4000,3.307,2632.000
4001,3.318,2747.000
4002,3.328,2850.000
4003,3.338,2842.000
4004,3.348,2694.000
4005,3.358,2703.000
4006,3.368,2872.000
4007,3.378,2658.000
4008,3.388,2735.000
4009,3.398,2814.000
4010,3.408,2749.000
4011,3.419,2709.000
4012,3.429,2728.000
4013,3.439,2598.000
4014,3.449,2653.000
4015,3.459,2780.000
4016,3.469,2629.000
4017,3.479,2776.000
4018,3.488,2684.000
4019,3.498,2688.000
4020,3.508,2788.000
4021,3.518,2677.000
4022,3.529,2703.000
4023,3.539,2793.000
4024,3.549,2789.000
4025,3.559,2779.000
4026,3.569,2734.000
4027,3.579,2816.000
4028,3.589,2750.000
4029,3.599,2729.000
4030,3.609,2718.000
4031,3.619,2756.000
4032,3.629,2687.000
4033,3.640,2693.000
4034,3.650,2681.000
4035,3.660,2680.000
4036,3.670,2694.000
4037,3.680,2645.000
4038,3.689,2793.000
4039,3.699,2702.000
4040,3.709,2679.000
4041,3.719,2646.000
4042,3.729,2665.000
4043,3.740,2830.000
4044,3.750,2835.000
4045,3.760,2708.000
4046,3.770,2612.000
4047,3.780,2665.000
4048,3.790,2781.000
4049,3.800,2743.000
4050,3.810,2703.000
4051,3.820,2721.000
4052,3.830,2660.000
4053,3.840,2767.000
4054,3.851,2661.000
4055,3.861,2592.000
4056,3.871,2698.000
4057,3.881,2680.000
4058,3.890,2699.000
4059,3.900,2701.000
4060,3.910,2746.000
4061,3.920,2768.000
4062,3.930,2794.000
4063,3.940,2797.000
4064,3.951,2788.000
4065,3.961,2778.000
4066,3.971,2737.000
4067,3.981,2799.000
4068,3.991,2804.000
4069,4.001,2729.000
4070,4.011,2677.000
4071,4.021,2715.000
4072,4.031,2745.000
4073,4.041,2841.000
4074,4.051,2755.000
4075,4.062,2661.000
4076,4.072,2552.000
4077,4.082,2645.000
4078,4.091,2716.000
4079,4.101,2746.000
4080,4.111,2651.000
4081,4.121,2663.000
4082,4.131,2693.000
4083,4.141,2659.000
4084,4.151,2820.000
4085,4.161,2737.000
4086,4.172,2786.000
4087,4.182,2828.000
4088,4.192,2745.000
4089,4.202,2762.000
4090,4.212,2830.000
4091,4.222,2729.000
4092,4.232,2866.000
4093,4.242,2618.000
4094,4.252,2671.000
4095,4.262,2607.000
4096,4.273,2650.000
4097,4.283,2545.000
4098,4.292,2603.000
4099,4.302,2726.000
4100,4.312,2682.000
4101,4.322,2555.000
4102,4.332,2597.000
4103,4.342,2642.000
4104,4.352,2681.000
4105,4.362,2677.000
4106,4.372,2679.000
4107,4.383,2720.000
4108,4.393,2740.000
4109,4.403,2751.000
4110,4.413,2678.000
4111,4.423,2675.000
4112,4.433,2631.000
4113,4.443,2782.000
4114,4.453,2781.000
4115,4.463,2674.000
4116,4.473,2819.000
4117,4.483,2652.000
4118,4.493,2609.000
4119,4.503,2665.000
4120,4.513,2616.000
4121,4.523,2781.000
4122,4.533,2620.000
4123,4.543,2757.000
4124,4.553,2637.000
4125,4.563,2709.000
4126,4.573,2769.000
4127,4.583,2820.000
4128,4.594,2789.000
4129,4.604,2727.000
4130,4.614,2713.000
4131,4.624,2715.000
4132,4.634,2820.000
4133,4.644,2751.000
4134,4.654,2713.000
4135,4.664,2795.000
4136,4.674,2692.000
4137,4.684,2753.000
4138,4.694,2709.000
4139,4.704,2732.000
4140,4.714,2685.000
4141,4.724,2594.000
4142,4.734,2619.000
4143,4.744,2660.000
4144,4.754,2683.000
4145,4.764,2602.000
4146,4.774,2663.000
4147,4.784,2721.000
4148,4.794,2699.000
4149,4.805,2794.000
4150,4.815,2706.000
4151,4.825,2805.000
4152,4.835,2750.000
4153,4.845,2764.000
4154,4.855,2699.000
4155,4.865,2692.000
4156,4.875,2721.000
4157,4.885,2718.000
4158,4.895,2737.000
4159,4.904,2664.000
4160,4.915,2705.000
4161,4.925,2684.000
4162,4.935,2667.000
4163,4.945,2757.000
4164,4.955,2744.000
4165,4.965,2718.000
4166,4.975,2816.000
4167,4.985,2683.000
4168,4.995,2693.000
4169,5.005,2667.000
4170,5.016,2746.000
4171,5.026,2707.000
4172,5.036,2703.000
4173,5.046,2733.000
4174,5.056,2791.000
4175,5.066,2803.000
4176,5.076,2740.000
4177,5.086,2798.000
4178,5.095,2735.000
4179,5.105,2734.000
4180,5.116,2587.000
4181,5.126,2829.000
4182,5.136,2724.000
4183,5.146,2673.000
4184,5.156,2689.000
4185,5.166,2687.000
4186,5.176,2642.000
4187,5.186,2746.000
4188,5.196,2742.000
4189,5.206,2678.000
4190,5.216,2721.000
4191,5.227,2759.000
4192,5.237,2688.000
4193,5.247,2657.000
4194,5.257,2684.000
4195,5.267,2769.000
4196,5.277,2805.000
4197,5.287,2847.000
4198,5.296,2816.000
4199,5.306,2777.000
4200,5.316,2764.000
4201,5.327,2615.000
4202,5.337,2708.000
4203,5.347,2671.000
4204,5.357,2724.000
4205,5.367,2723.000
4206,5.377,2726.000
4207,5.387,2591.000
4208,5.397,2639.000
4209,5.407,2661.000
4210,5.417,2722.000
4211,5.427,2707.000
4212,5.438,2759.000
4213,5.448,2633.000
4214,5.458,2768.000
4215,5.468,2810.000
4216,5.478,2790.000
4217,5.488,2726.000
4218,5.497,2671.000
4219,5.507,2766.000
4220,5.517,2715.000
4221,5.527,2708.000
4222,5.537,2755.000
4223,5.548,2746.000
4224,5.558,2681.000
4225,5.568,2741.000
4226,5.578,2704.000
4227,5.588,2711.000
4228,5.598,2639.000
4229,5.608,2608.000
4230,5.618,2654.000
4231,5.628,2729.000
4232,5.638,2741.000
4233,5.649,2755.000
4234,5.659,2782.000
4235,5.669,2605.000
4236,5.679,2755.000
4237,5.689,2720.000
4238,5.698,2736.000
4239,5.708,2745.000
4240,5.718,2807.000
4241,5.728,2734.000
4242,5.738,2679.000
4243,5.748,2735.000
4244,5.759,2773.000
4245,5.769,2697.000
4246,5.779,2637.000
4247,5.789,2696.000
4248,5.799,2661.000
4249,5.809,2760.000
4250,5.819,2775.000
4251,5.829,2671.000
4252,5.839,2677.000
4253,5.849,2614.000
4254,5.860,2666.000
4255,5.870,2715.000
4256,5.880,2672.000
4257,5.890,2601.000
4258,5.899,2722.000
4259,5.909,2710.000
4260,5.919,2639.000
4261,5.929,2725.000
4262,5.939,2736.000
4263,5.949,2708.000
4264,5.959,2692.000
4265,5.970,2774.000
4266,5.980,2777.000
4267,5.990,2866.000
4268,6.000,2666.000
4269,6.010,2700.000
4270,6.020,2678.000
4271,6.030,2758.000
4272,6.040,2699.000
4273,6.050,2789.000
4274,6.060,2700.000
4275,6.070,2699.000
4276,6.081,2802.000
4277,6.091,2750.000
4278,6.100,2799.000
4279,6.110,2805.000
4280,6.120,2689.000
4281,6.130,2840.000
4282,6.140,2764.000
4283,6.150,2779.000
4284,6.160,2744.000
4285,6.170,2783.000
4286,6.181,2713.000
4287,6.191,2709.000
4288,6.201,2614.000
4289,6.211,2630.000
4290,6.221,2694.000
4291,6.231,2567.000
4292,6.241,2591.000
4293,6.251,2668.000
4294,6.261,2822.000
4295,6.271,2683.000
4296,6.281,2698.000
4297,6.292,2698.000
4298,6.301,2700.000
4299,6.311,2752.000
4300,6.321,2742.000
4301,6.331,2635.000
4302,6.341,2650.000
4303,6.351,2664.000
4304,6.361,2693.000
4305,6.371,2709.000
4306,6.381,2785.000
4307,6.391,2681.000
4308,6.402,2654.000
4309,6.412,2709.000
4310,6.422,2602.000
4311,6.432,2587.000
4312,6.442,2676.000
4313,6.452,2645.000
4314,6.462,2567.000
4315,6.472,2683.000
4316,6.482,2770.000
4317,6.492,2726.000
4318,6.502,2734.000
4319,6.512,2744.000
4320,6.522,2701.000
4321,6.532,2749.000
4322,6.542,2699.000
4323,6.552,2654.000
4324,6.562,2650.000
4325,6.572,2694.000
4326,6.582,2703.000
4327,6.592,2752.000
4328,6.602,2671.000
4329,6.613,2713.000
4330,6.623,2647.000
4331,6.633,2726.000
4332,6.643,2683.000
4333,6.653,2678.000
4334,6.663,2831.000
4335,6.673,2794.000
4336,6.683,2732.000
4337,6.693,2695.000
4338,6.703,2808.000
4339,6.713,2844.000
4340,6.723,2765.000
4341,6.733,2654.000
4342,6.743,2778.000
4343,6.753,2790.000
4344,6.763,2721.000
4345,6.773,2733.000
4346,6.783,2732.000
4347,6.793,2689.000
4348,6.803,2807.000
4349,6.813,2770.000
4350,6.824,2710.000
4351,6.834,2626.000
4352,6.844,2726.000
4353,6.854,2824.000
4354,6.864,2717.000
4355,6.874,2681.000
4356,6.884,2690.000
4357,6.894,2606.000
4358,6.904,2681.000
4359,6.913,2601.000
4360,6.923,2756.000
4361,6.934,2693.000
4362,6.944,2722.000
4363,6.954,2746.000
4364,6.964,2605.000
4365,6.974,2684.000
4366,6.984,2723.000
4367,6.994,2657.000
4368,7.004,2771.000
4369,7.014,2683.000
4370,7.024,2735.000
4371,7.035,2675.000
4372,7.045,2663.000
4373,7.055,2565.000
4374,7.065,2749.000
4375,7.075,2730.000
4376,7.085,2845.000
4377,7.095,2639.000
4378,7.105,2725.000
4379,7.114,2720.000
4380,7.124,2679.000
4381,7.134,2694.000
4382,7.145,2692.000
4383,7.155,2649.000
4384,7.165,2794.000
4385,7.175,2699.000
4386,7.185,2691.000
4387,7.195,2713.000
4388,7.205,2735.000
4389,7.215,2798.000
4390,7.225,2815.000
4391,7.236,2771.000
4392,7.246,2675.000
4393,7.256,2788.000
4394,7.266,2728.000
4395,7.276,2826.000
4396,7.286,2833.000
4397,7.296,2752.000
4398,7.305,2667.000
4399,7.315,2726.000
4400,7.325,2725.000
4401,7.335,2746.000
4402,7.346,2694.000
4403,7.356,2830.000
4404,7.366,2733.000
4405,7.376,2724.000
4406,7.386,2723.000
4407,7.396,2778.000
4408,7.406,2764.000
4409,7.416,2721.000
4410,7.426,2717.000
4411,7.436,2772.000
4412,7.446,2716.000
4413,7.457,2673.000
4414,7.467,2690.000
4415,7.477,2722.000
4416,7.487,2637.000
4417,7.497,2620.000
4418,7.506,2662.000
4419,7.516,2762.000
4420,7.526,2668.000
4421,7.536,2704.000
4422,7.546,2692.000
4423,7.557,2686.000
4424,7.567,2800.000
4425,7.577,2739.000
4426,7.587,2847.000
4427,7.597,2771.000
4428,7.607,2798.000
4429,7.617,2716.000
4430,7.627,2739.000
4431,7.637,2689.000
4432,7.647,2654.000
4433,7.657,2682.000
4434,7.668,2761.000
4435,7.678,2646.000
4436,7.688,2640.000
4437,7.698,2701.000
4438,7.707,2758.000
4439,7.717,2749.000
4440,7.727,2707.000
4441,7.737,2656.000
4442,7.747,2758.000
4443,7.757,2744.000
4444,7.768,2693.000
4445,7.778,2671.000
4446,7.788,2748.000
4447,7.798,2720.000
4448,7.808,2745.000
4449,7.818,2838.000
4450,7.828,2756.000
4451,7.838,2749.000
4452,7.848,2787.000
4453,7.858,2750.000
4454,7.868,2671.000
4455,7.879,2681.000
4456,7.889,2656.000
4457,7.899,2751.000
4458,7.908,2687.000
4459,7.918,2628.000
4460,7.928,2653.000
4461,7.938,2628.000
4462,7.948,2731.000
4463,7.958,2720.000
4464,7.968,2662.000
4465,7.978,2659.000
4466,7.989,2733.000
4467,7.999,2707.000
4468,8.009,2746.000
4469,8.019,2701.000
4470,8.029,2796.000
4471,8.039,2792.000
4472,8.049,2732.000
4473,8.059,2784.000
4474,8.069,2715.000
4475,8.079,2757.000
4476,8.090,2787.000
4477,8.100,2735.000
4478,8.109,2649.000
4479,8.119,2657.000
4480,8.129,2682.000
4481,8.139,2682.000
4482,8.149,2730.000
4483,8.159,2649.000
4484,8.169,2671.000
4485,8.179,2666.000
4486,8.189,2663.000
4487,8.200,2661.000
4488,8.210,2722.000
4489,8.220,2639.000
4490,8.230,2685.000
4491,8.240,2788.000
4492,8.250,2711.000
4493,8.260,2765.000
4494,8.270,2735.000
4495,8.280,2715.000
4496,8.290,2723.000
4497,8.300,2785.000
4498,8.310,2703.000
4499,8.320,2671.000
4500,8.330,2717.000
4501,8.340,2559.000
4502,8.350,2642.000
4503,8.360,2727.000
4504,8.370,2661.000
4505,8.380,2675.000
4506,8.390,2679.000
4507,8.400,2705.000
4508,8.411,2591.000
4509,8.421,2706.000
4510,8.431,2746.000
4511,8.441,2660.000
4512,8.451,2813.000
4513,8.461,2749.000
4514,8.471,2743.000
4515,8.481,2818.000
4516,8.491,2721.000
4517,8.501,2817.000
4518,8.511,2867.000
4519,8.521,2759.000
4520,8.531,2708.000
4521,8.541,2703.000
4522,8.551,2579.000
4523,8.561,2571.000
4524,8.571,2580.000
4525,8.581,2654.000
4526,8.591,2688.000
4527,8.601,2732.000
4528,8.611,2688.000
4529,8.622,2689.000
4530,8.632,2603.000
4531,8.642,2697.000
4532,8.652,2761.000
4533,8.662,2708.000
4534,8.672,2802.000
4535,8.682,2724.000
4536,8.692,2721.000
4537,8.702,2741.000
4538,8.712,2849.000
4539,8.721,2699.000
4540,8.732,2613.000
4541,8.742,2856.000
4542,8.752,2668.000
4543,8.762,2652.000
4544,8.772,2629.000
4545,8.782,2549.000
4546,8.792,2608.000
4547,8.802,2689.000
4548,8.812,2658.000
4549,8.822,2693.000
4550,8.832,2619.000
4551,8.843,2675.000
4552,8.853,2726.000
4553,8.863,2762.000
4554,8.873,2800.000
4555,8.883,2750.000
4556,8.893,2632.000
4557,8.903,2646.000
4558,8.913,2606.000
4559,8.922,2812.000
4560,8.932,2794.000
4561,8.943,2689.000
4562,8.953,2610.000
4563,8.963,2827.000
4564,8.973,2660.000
4565,8.983,2620.000
4566,8.993,2751.000
4567,9.003,2677.000
4568,9.013,2758.000
4569,9.023,2657.000
4570,9.033,2624.000
4571,9.043,2645.000
4572,9.054,2723.000
4573,9.064,2593.000
4574,9.074,2777.000
4575,9.084,2768.000
4576,9.094,2751.000
4577,9.104,2668.000
4578,9.114,2695.000
4579,9.123,2734.000
4580,9.133,2740.000
4581,9.143,2776.000
4582,9.154,2582.000
4583,9.164,2740.000
4584,9.174,2627.000
4585,9.184,2652.000
4586,9.194,2707.000
4587,9.204,2666.000
4588,9.214,2647.000
4589,9.224,2572.000
4590,9.234,2604.000
4591,9.244,2583.000
4592,9.254,2612.000
4593,9.265,2761.000
4594,9.275,2709.000
4595,9.285,2772.000
4596,9.295,2758.000
4597,9.305,2736.000
4598,9.315,2777.000
4599,9.324,2689.000
4600,9.334,2738.000
4601,9.344,2756.000
4602,9.354,2811.000
4603,9.364,2713.000
4604,9.375,2722.000
4605,9.385,2681.000
4606,9.395,2731.000
4607,9.405,2682.000
4608,9.415,2724.000
4609,9.425,2747.000
4610,9.435,2652.000
4611,9.445,2686.000
4612,9.455,2706.000
4613,9.466,2766.000
4614,9.476,2793.000
4615,9.486,2644.000
4616,9.496,2698.000
4617,9.506,2687.000
4618,9.515,2732.000
4619,9.525,2676.000
4620,9.535,2771.000
4621,9.545,2682.000
